"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"0500000US17119","Madison County, Illinois","265428","*****","256675","*****","225508","117","22084","1374","487","326","2447","675","66","86","176","194","5907","1613","74","89","5833","1620","8753","*****","5707","1109","987","912","0","190","31","60","0","190","1920","1157","108","103","108","103","0","190"
"0500000US17161","Rock Island County, Illinois","144808","*****","126043","*****","103741","165","14769","1307","288","198","3753","445","219","329","96","165","3177","1266","0","190","3177","1266","18765","*****","13679","1601","1519","1188","396","503","0","190","0","190","2095","1178","1076","649","614","452","462","380"
"0500000US17167","Sangamon County, Illinois","196452","*****","191944","*****","158030","75","25433","1007","136","112","4279","328","161","189","103","92","3802","1048","0","190","3802","1048","4508","*****","2876","622","220","183","74","114","186","253","0","190","366","275","786","514","239","235","547","525"
"0500000US17197","Will County, Illinois","692661","*****","571511","*****","440192","373","77025","2257","176","166","38914","1534","209","320","688","433","14307","2592","116","137","14191","2588","121150","*****","58695","6013","1517","822","638","550","546","481","113","135","53449","6359","6192","2070","4817","1844","1375","1011"
"0500000US17201","Winnebago County, Illinois","284778","*****","248370","*****","197391","69","35446","1687","635","373","7398","854","44","51","0","190","7456","1861","85","126","7371","1863","36408","*****","28128","1950","1205","820","269","259","0","190","0","190","5139","1798","1667","703","631","319","1036","678"
"0500000US18003","Allen County, Indiana","372877","*****","344836","*****","274992","466","41814","2212","745","369","14879","1203","0","197","448","454","11958","2646","108","136","11850","2619","28041","*****","19937","2032","440","377","124","198","0","197","0","197","5047","1830","2493","1296","535","360","1958","1249"
"0500000US18039","Elkhart County, Indiana","205032","*****","172211","*****","153113","437","11503","1547","104","102","1666","486","0","197","383","433","5442","1554","34","57","5408","1553","32821","*****","26411","2501","22","39","0","197","0","197","42","73","4110","1872","2236","1352","1191","1021","1045","1021"
"0500000US18089","Lake County, Indiana","485640","*****","392817","*****","262848","242","114036","1640","875","283","6545","1042","130","215","148","177","8235","2072","236","233","7999","2045","92823","*****","35407","3831","702","411","490","301","0","197","0","197","45855","4263","10369","2515","8749","2388","1620","822"
"0500000US18091","LaPorte County, Indiana","110029","*****","102728","*****","87275","197","12061","934","283","483","804","202","0","197","38","64","2267","865","133","162","2134","871","7301","*****","4119","958","146","116","0","197","0","197","0","197","2316","972","720","524","463","481","257","190"
"0500000US18095","Madison County, Indiana","129498","*****","124175","*****","109970","121","10034","1213","279","270","832","266","0","197","216","195","2844","1264","150","126","2694","1258","5323","*****","3717","869","372","467","139","190","0","197","0","197","951","801","144","197","64","120","80","141"
"0500000US18097","Marion County, Indiana","950082","*****","850162","*****","525590","984","259207","4429","1262","663","29177","2099","198","269","3185","1547","31543","4771","673","467","30870","4774","99920","*****","74588","4814","2218","904","276","414","499","746","97","137","18288","4502","3954","1461","1547","927","2407","1101"
"0500000US18141","St. Joseph County, Indiana","270434","*****","246681","*****","196440","351","34393","1727","675","300","5835","749","395","396","326","377","8617","1705","0","197","8617","1705","23753","*****","16320","2555","511","518","51","88","12","23","0","197","5274","2462","1585","795","975","584","610","464"
"0500000US19153","Polk County, Iowa","481830","*****","441193","*****","373623","431","29900","2472","1015","485","23346","1132","740","923","265","333","12304","2669","202","199","12102","2643","40637","*****","28457","2462","678","832","325","284","508","671","191","218","7858","2443","2620","1149","1322","974","1298","817"
"0500000US20045","Douglas County, Kansas","120793","*****","113047","*****","94468","181","4687","796","3199","415","6496","865","0","177","85","138","4112","1395","73","125","4039","1376","7746","*****","5863","837","90","142","133","152","0","177","0","177","407","305","1253","745","291","386","962","738"
"0500000US20091","Johnson County, Kansas","591178","*****","545904","*****","471993","709","28845","1781","2308","697","30949","1472","280","379","1011","717","10518","2340","0","177","10518","2340","45274","*****","36879","1735","718","493","333","449","95","114","0","177","5550","1575","1699","785","824","375","875","664"
"0500000US20173","Sedgwick County, Kansas","513687","*****","438541","*****","348238","884","43687","2282","1907","699","22820","1281","81","100","1347","880","20461","2653","175","181","20286","2656","75146","*****","42219","4960","2257","1551","642","463","0","177","578","834","26241","5008","3209","1053","1508","679","1701","868"
"0500000US20177","Shawnee County, Kansas","178187","*****","156051","*****","131633","86","15265","1097","834","521","2970","334","0","177","0","177","5349","1248","132","137","5217","1233","22136","*****","16698","1916","299","333","197","240","126","216","0","177","4029","1985","787","589","562","460","225","238"
"0500000US20209","Wyandotte County, Kansas","165288","*****","117405","*****","67631","37","36051","1181","280","219","6764","1037","0","177","0","177","6679","1624","141","144","6538","1610","47883","*****","30320","3420","565","511","440","454","45","83","0","177","14171","3432","2342","979","1471","946","871","542"
"0500000US21067","Fayette County, Kentucky","321959","*****","298823","*****","227988","1560","45622","2197","814","581","11729","1182","145","234","2024","1589","10501","2594","265","315","10236","2536","23136","*****","15182","2663","973","632","0","195","0","195","0","195","5513","2604","1468","1014","1087","1062","381","315"
"0500000US21111","Jefferson County, Kentucky","771158","*****","729938","*****","520626","649","166506","2743","891","582","23165","1099","338","160","2606","1845","15806","2494","644","553","15162","2536","41220","*****","30299","3162","2145","871","254","263","321","424","0","195","6680","2909","1521","927","201","178","1320","917"
"0500000US21227","Warren County, Kentucky","128845","*****","121867","*****","101138","231","11030","1063","0","195","4229","992","1786","1185","132","231","3552","1403","0","195","3552","1403","6978","*****","3601","1377","466","519","0","195","0","195","0","195","2081","1217","830","625","777","614","53","84"
"0500000US22015","Bossier Parish, Louisiana","127634","*****","118992","*****","84995","214","29032","524","844","198","1477","499","114","179","22","51","2508","845","24","42","2484","842","8642","*****","6458","1129","314","446","0","214","167","222","0","214","1045","858","658","443","414","387","244","223"
"0500000US22017","Caddo Parish, Louisiana","246581","*****","239437","*****","110535","146","117349","3089","982","337","3507","294","0","214","187","299","6877","3215","197","153","6680","3176","7144","*****","3967","1168","878","789","164","211","0","214","0","214","1498","955","637","452","146","247","491","436"
"0500000US22051","Jefferson Parish, Louisiana","439036","*****","373456","*****","228030","1681","117034","841","973","682","19210","678","0","214","2827","1708","5382","1252","498","469","4884","1191","65580","*****","39688","3724","3286","1873","324","298","82","150","0","214","20523","3672","1677","953","1294","901","383","336"
"0500000US22071","Orleans Parish, Louisiana","393292","*****","370968","*****","120505","283","229961","1662","549","350","11447","570","28","48","1549","861","6929","1559","200","153","6729","1550","22324","*****","12619","1550","4065","1428","48","60","140","149","0","214","4029","1173","1423","703","392","301","1031","674"
"0500000US22103","St. Tammany Parish, Louisiana","256327","*****","241569","*****","200602","738","31150","1023","1522","589","4495","324","0","214","400","363","3400","1360","529","735","2871","1152","14758","*****","9326","2016","303","480","0","214","128","174","0","214","4423","1949","578","545","68","120","510","533"
"0500000US24003","Anne Arundel County, Maryland","573235","*****","528142","*****","390949","304","93293","2415","908","548","21149","1433","223","283","664","379","20956","2802","661","522","20295","2762","45093","*****","21031","4050","1543","714","680","838","359","375","0","203","18923","4236","2557","1638","1057","1269","1500","959"
"0500000US24005","Baltimore County, Maryland","832468","*****","786573","*****","474462","1025","234756","3439","2123","581","51738","1399","377","464","2942","1172","20175","3807","1911","2486","18264","3160","45895","*****","26400","3816","5414","3266","823","1323","170","184","0","203","8978","2755","4110","1806","1902","1222","2208","1136"
"0500000US24017","Charles County, Maryland","159700","*****","150419","*****","64240","80","71683","2463","814","295","5490","880","57","98","295","366","7840","2471","204","222","7636","2423","9281","*****","7028","852","185","307","0","203","122","204","0","203","716","610","1230","641","37","66","1193","650"
"0500000US24021","Frederick County, Maryland","252022","*****","227836","*****","185274","109","21900","1607","777","292","11416","831","101","173","573","517","7795","1767","290","292","7505","1725","24186","*****","15640","2449","236","192","0","203","118","232","0","203","5262","2310","2930","1305","1625","1020","1305","933"
"0500000US24027","Howard County, Maryland","321113","*****","299140","*****","165566","1008","57918","2236","951","428","59491","1306","0","203","2191","1079","13023","2695","343","376","12680","2655","21973","*****","15111","1911","1265","780","387","387","76","157","0","203","3329","1656","1805","983","916","888","889","573"
"0500000US24031","Montgomery County, Maryland","1058810","*****","851418","*****","458267","2576","190931","3276","1467","499","160799","2658","378","199","7374","2961","32202","3975","3128","1871","29074","3558","207392","*****","86056","8725","5951","2646","2404","1096","455","377","0","203","103523","9334","9003","2115","4606","1365","4397","1548"
"0500000US24033","Prince George's County, Maryland","912756","*****","743717","*****","115126","671","566032","2857","1869","579","38838","1400","327","271","3351","1120","18174","2739","882","429","17292","2749","169039","*****","33155","4648","8080","2250","1245","1061","385","388","185","303","120444","5346","5545","2050","4093","1707","1452","926"
"0500000US24043","Washington County, Maryland","150578","*****","142995","*****","118892","87","15093","1785","233","168","2966","398","0","203","318","259","5493","1829","0","203","5493","1829","7583","*****","4357","1293","125","138","0","203","0","203","0","203","2340","1318","761","500","461","371","300","336"
"0500000US24510","Baltimore city, Maryland","611648","*****","579153","*****","168206","919","378471","2198","1369","509","16361","746","128","151","2172","1091","12446","2483","519","390","11927","2429","32495","*****","15782","3217","5037","2379","978","1077","54","96","0","203","8381","3276","2263","1155","1357","786","906","735"
"0500000US25001","Barnstable County, Massachusetts","213444","*****","207097","*****","190859","853","5477","978","1346","924","3239","673","0","210","1212","747","4964","1506","985","589","3979","1386","6347","*****","4999","855","173","209","86","153","452","693","0","210","559","474","78","138","78","138","0","210"
"0500000US25005","Bristol County, Massachusetts","561483","*****","516640","*****","454471","3348","23294","2382","0","210","12030","1089","0","210","11947","3291","14898","2589","3282","1480","11616","2071","44843","*****","14157","2315","2417","1674","0","210","41","70","0","210","23864","2650","4364","1980","2850","1641","1514","1081"
"0500000US25009","Essex County, Massachusetts","785205","*****","620097","*****","552569","760","26147","2074","1053","593","26230","1187","0","210","1114","888","12984","2510","517","263","12467","2521","165108","*****","101044","6329","8640","2740","791","526","221","160","0","210","42352","5576","12060","3239","2086","1184","9974","3146"
"0500000US25013","Hampden County, Massachusetts","469818","*****","351164","*****","293963","296","37876","1724","135","193","11509","1347","56","90","474","334","7151","2098","233","219","6918","2116","118654","*****","87697","5360","5934","2020","1097","1036","334","409","0","210","17695","3942","5897","2219","2522","1418","3375","1631"
"0500000US25015","Hampshire County, Massachusetts","161834","*****","152698","*****","135282","165","4492","686","164","150","8620","811","0","210","95","165","4045","1066","18","31","4027","1070","9136","*****","6757","764","168","196","66","98","0","210","0","210","1135","647","1010","520","466","273","544","429"
"0500000US25017","Middlesex County, Massachusetts","1602947","*****","1474333","*****","1151275","3641","81419","2653","1595","838","192607","3414","158","168","10651","3550","36628","4279","2940","1149","33688","4315","128614","*****","83151","5748","5903","2509","1110","844","475","344","0","210","30553","5540","7422","2342","1596","786","5826","2205"
"0500000US25021","Norfolk County, Massachusetts","700322","*****","668399","*****","523693","1910","47348","1709","903","427","75449","2491","455","621","5620","2143","14931","2847","3149","1810","11782","2323","31923","*****","20803","2883","3830","2516","211","213","100","165","0","210","5186","1860","1793","916","809","634","984","754"
"0500000US25023","Plymouth County, Massachusetts","515142","*****","495071","*****","413221","3426","46807","3430","715","517","6411","1493","82","138","19743","5117","8092","2334","2945","1708","5147","1429","20071","*****","13092","1927","1647","1102","0","210","142","231","0","210","4897","1679","293","341","293","341","0","210"
"0500000US25025","Suffolk County, Massachusetts","797939","*****","614914","*****","357886","2424","164169","2420","1648","879","70582","1438","0","210","5982","2528","14647","2615","698","478","13949","2604","183025","*****","87237","7129","19768","4450","485","393","420","499","40","65","51035","5967","24040","4753","2426","1070","21614","4878"
"0500000US25027","Worcester County, Massachusetts","826116","*****","731418","*****","632716","1006","35860","2505","1623","644","40347","1726","129","146","3025","1581","17718","2584","1440","764","16278","2455","94698","*****","57105","5184","5331","1571","1271","1011","221","202","0","210","20562","4570","10208","3498","2144","923","8064","3120"
"0500000US26021","Berrien County, Michigan","154259","*****","145744","*****","115023","746","21391","1014","729","282","2852","393","20","40","693","796","5036","1147","168","168","4868","1139","8515","*****","5900","936","256","195","29","49","30","49","0","170","1756","760","544","363","351","323","193","160"
"0500000US26049","Genesee County, Michigan","407385","*****","393485","*****","295390","279","78842","2782","1415","813","4212","566","0","170","328","293","13298","3060","202","252","13096","3048","13900","*****","8299","1556","1770","1310","64","109","45","77","155","270","1461","931","2106","1318","426","387","1680","1284"
"0500000US26065","Ingham County, Michigan","290186","*****","267726","*****","202142","325","32091","2515","571","280","19047","1043","0","170","502","358","13373","2635","876","445","12497","2666","22460","*****","15260","1642","1685","796","320","292","0","170","87","107","3010","1188","2098","882","1279","656","819","578"
"0500000US26073","Isabella County, Michigan","71063","*****","68304","*****","60657","130","1646","359","2133","541","1264","315","0","170","77","127","2527","698","48","83","2479","701","2759","*****","2039","391","0","170","251","306","0","170","0","170","244","188","225","161","0","170","225","161"
"0500000US26075","Jackson County, Michigan","158640","*****","153039","*****","134540","35","12391","962","491","296","1444","262","12","21","46","61","4115","979","9","19","4106","976","5601","*****","4277","479","234","263","0","170","0","170","0","170","418","306","672","448","224","245","448","346"
"0500000US26077","Kalamazoo County, Michigan","262985","*****","249988","*****","203621","299","26919","1844","429","247","6826","796","303","489","153","257","11737","2049","251","201","11486","2038","12997","*****","10130","907","1085","558","93","162","64","91","0","170","945","622","680","426","428","344","252","201"
"0500000US26081","Kent County, Michigan","648594","*****","580113","*****","478830","431","59641","2706","1788","702","19186","1446","184","243","561","520","19923","3226","1157","1121","18766","3144","68481","*****","39202","3947","1952","966","558","480","144","197","0","170","20996","4262","5629","2209","2178","981","3451","1883"
"0500000US26099","Macomb County, Michigan","871375","*****","848707","*****","688266","1344","102918","2219","2427","945","35865","1439","527","306","2451","1756","16253","2916","804","552","15449","2853","22668","*****","14518","2294","779","767","402","408","107","128","0","170","5262","2226","1600","739","1119","642","481","344"
"0500000US26125","Oakland County, Michigan","1250836","*****","1200226","*****","901921","1283","169598","3527","3443","813","90026","2096","122","120","2191","1363","32925","3938","1329","933","31596","3857","50610","*****","37241","2399","928","535","251","257","607","366","39","67","7655","2242","3889","1322","1872","1024","2017","882"
"0500000US26139","Ottawa County, Michigan","286383","*****","258593","*****","239893","356","4021","915","1350","413","7669","929","0","170","378","345","5282","1201","82","96","5200","1197","27790","*****","18402","2958","62","76","106","100","138","232","0","170","6853","2484","2229","1569","1634","1395","595","508"
"0500000US26145","Saginaw County, Michigan","191934","*****","175732","*****","133241","34","34903","1383","537","315","2103","682","0","170","698","752","4250","1459","137","138","4113","1479","16202","*****","10806","1400","1103","807","348","353","0","170","0","170","1836","695","2109","1229","1424","1456","685","556"
"0500000US26159","Van Buren County, Michigan","75353","*****","66621","*****","60982","208","2220","432","255","161","480","173","81","138","225","219","2378","450","0","170","2378","450","8732","*****","3877","1250","64","116","547","719","62","110","0","170","3479","1160","703","568","615","556","88","90"
"0500000US26161","Washtenaw County, Michigan","367627","*****","350167","*****","257702","787","42462","2217","621","325","33211","1367","105","179","997","824","15069","2638","309","416","14760","2713","17460","*****","13852","969","464","248","579","514","63","112","0","170","1319","687","1183","545","314","256","869","460"
"0500000US26163","Wayne County, Michigan","1753616","*****","1649917","*****","868610","672","677284","3530","3772","1222","58270","2800","47","79","2092","1158","39842","4245","995","459","38847","4157","103699","*****","62047","5202","3215","1349","1963","1175","170","199","87","143","30721","4813","5496","1963","2104","1017","3392","1517"
"0500000US27003","Anoka County, Minnesota","351373","*****","335321","*****","285372","326","21610","1417","1762","701","15876","1114","116","190","196","319","10389","2069","323","378","10066","1981","16052","*****","4656","1677","290","333","101","96","0","153","0","153","8513","1697","2492","866","1782","769","710","555"
"0500000US27037","Dakota County, Minnesota","421751","*****","391846","*****","330846","422","26582","1999","963","441","19927","1154","289","454","624","462","12615","2220","322","482","12293","2307","29905","*****","14916","3208","148","192","145","167","39","61","202","244","11050","3239","3405","1852","1647","944","1758","1265"
"0500000US27053","Hennepin County, Minnesota","1252024","*****","1164912","*****","860662","1237","166019","3116","7788","1409","90174","2425","265","254","2273","1349","37731","3337","2014","883","35717","3369","87112","*****","35063","4893","1627","801","2720","1325","321","344","0","153","41624","5359","5757","1846","3035","1423","2722","995"
"0500000US27123","Ramsey County, Minnesota","547974","*****","506542","*****","338212","444","66469","1683","2136","669","83348","1110","123","119","1066","629","15188","2141","668","366","14520","2141","41432","*****","24323","3183","617","456","1324","1164","231","305","0","153","10982","2774","3955","1392","1185","720","2770","1090"
"0500000US27137","St. Louis County, Minnesota","200000","*****","196599","*****","182152","30","3371","621","3471","649","2180","538","88","137","27","30","5310","1115","0","153","5310","1115","3401","*****","2318","485","38","55","171","194","0","153","0","153","536","465","338","213","159","162","179","140"
"0500000US27163","Washington County, Minnesota","256348","*****","245645","*****","211939","166","12153","1105","763","443","15352","1015","120","176","0","153","5318","1597","101","166","5217","1612","10703","*****","8369","1164","0","153","320","377","0","153","0","153","950","599","1064","688","668","562","396","428"
"0500000US28047","Harrison County, Mississippi","205027","*****","193865","*****","130343","534","51394","1593","951","539","6363","776","195","310","329","534","4290","1742","105","175","4185","1742","11162","*****","8573","1135","701","703","115","192","0","217","0","217","977","705","796","506","526","396","270","316"
"0500000US29047","Clay County, Missouri","242874","*****","226189","*****","197051","143","13797","1637","551","434","5624","750","0","190","111","143","9055","1792","0","190","9055","1792","16685","*****","9037","2167","522","603","513","586","147","192","0","190","4539","1971","1927","1399","1550","1366","377","314"
"0500000US29095","Jackson County, Missouri","698895","*****","634866","*****","433043","2128","163006","2565","2130","815","13807","810","2174","190","2893","2128","17813","2767","207","197","17606","2720","64029","*****","28957","4450","877","488","568","534","211","257","80","145","31595","4415","1741","707","721","502","1020","574"
"0500000US29165","Platte County, Missouri","101187","*****","94923","*****","82060","127","5605","1009","164","144","3178","379","254","414","167","205","3495","1059","0","190","3495","1059","6264","*****","2771","1258","62","101","820","531","92","132","0","190","710","519","1809","927","874","816","935","792"
"0500000US29189","St. Louis County, Missouri","996726","*****","967607","*****","656047","2124","240422","3917","1286","749","43504","1878","178","140","3853","2532","22317","4118","662","478","21655","4033","29119","*****","18561","2284","601","559","253","324","109","191","39","64","7135","2445","2421","1325","694","736","1727","1078"
"0500000US29510","St. Louis city, Missouri","308626","*****","296179","*****","134471","895","143761","1251","808","532","10404","848","0","190","1469","1046","5266","1453","285","224","4981","1466","12447","*****","8485","1304","778","658","388","465","73","122","0","190","2068","1074","655","364","502","371","153","140"
"0500000US31055","Douglas County, Nebraska","561620","*****","490346","*****","390175","245","60025","2070","1891","607","21573","1528","288","67","395","359","15999","2485","120","115","15879","2495","71274","*****","57940","2223","1356","856","467","371","58","74","68","112","8990","1834","2395","1098","989","532","1406","915"
"0500000US31109","Lancaster County, Nebraska","314358","*****","291986","*****","255139","208","11562","1176","1742","449","13992","1192","174","148","198","214","9179","1684","39","68","9140","1669","22372","*****","15688","2384","230","173","353","289","130","163","0","163","3912","2127","2059","1077","864","526","1195","891"
"0500000US32003","Clark County, Nevada","2204079","*****","1515267","*****","932993","2706","250184","4475","10119","1825","220714","3959","15140","1131","8315","2836","77802","6223","1597","898","76205","5988","688812","*****","363601","16354","8245","2119","6156","2019","4043","1193","1240","778","275188","15464","30339","3937","15600","2559","14739","2996"
"0500000US32031","Washoe County, Nevada","460587","*****","347283","*****","288181","910","9952","1133","6661","585","24522","1729","2857","473","2291","1430","12819","1998","342","297","12477","1960","113304","*****","70806","5446","540","424","1756","1320","595","500","71","119","30185","5076","9351","3399","3710","1570","5641","2928"
"0500000US33011","Hillsborough County, New Hampshire","409697","*****","382092","*****","347625","475","8847","1043","420","253","16479","1015","57","99","561","470","8103","1537","142","212","7961","1513","27605","*****","19475","2586","3637","2476","25","45","61","102","223","373","1892","1025","2292","1011","629","426","1663","999"
"0500000US34001","Atlantic County, New Jersey","269918","*****","218578","*****","150418","356","38187","1599","803","88","23177","856","125","148","437","531","5431","1768","515","473","4916","1684","51340","*****","24036","4185","746","479","1131","1575","73","86","0","206","21650","3775","3704","1410","1437","720","2267","1271"
"0500000US34003","Bergen County, New Jersey","948406","*****","759353","*****","530113","1132","51566","1473","898","206","160492","2378","575","547","2298","987","13411","2898","1087","611","12324","2703","189053","*****","151562","5146","5793","1985","427","377","815","554","169","282","19519","4004","10768","2364","2942","1272","7826","2198"
"0500000US34005","Burlington County, New Jersey","448596","*****","412313","*****","301768","553","72817","2109","92","109","22520","1524","173","278","1177","638","13766","2799","522","446","13244","2712","36283","*****","22608","2420","5551","1766","59","100","37","64","131","217","5429","1682","2468","1115","592","427","1876","1059"
"0500000US34007","Camden County, New Jersey","510719","*****","423937","*****","287567","953","92380","2334","433","356","29625","1059","375","443","1669","1122","11888","2715","103","121","11785","2709","86782","*****","42779","5207","4528","2174","961","931","0","206","247","245","33305","5024","4962","2720","2762","2516","2200","1068"
"0500000US34011","Cumberland County, New Jersey","152538","*****","105627","*****","70427","225","29125","1153","1296","171","2386","259","0","206","154","140","2239","1168","82","136","2157","1179","46911","*****","37023","2631","2006","1233","273","308","0","206","199","274","5949","1702","1461","880","730","587","731","671"
"0500000US34013","Essex County, New Jersey","808285","*****","620555","*****","244348","1746","311994","2514","330","319","44063","1141","291","448","8340","2644","11189","2175","683","431","10506","2166","187730","*****","101522","6849","9421","2412","445","349","270","252","215","295","67751","7131","8106","2330","3830","1462","4276","1762"
"0500000US34017","Hudson County, New Jersey","691643","*****","393270","*****","196706","590","72596","1932","1039","331","107709","1826","0","206","2183","934","13037","2566","2899","1493","10138","2028","298373","*****","178659","8911","8176","3170","1621","1089","772","417","70","117","95409","8828","13666","3102","6807","1738","6859","2569"
"0500000US34021","Mercer County, New Jersey","374733","*****","308070","*****","184256","449","74509","1345","0","206","41442","1330","0","206","215","254","7648","1839","562","640","7086","1837","66663","*****","53042","3341","3734","2348","117","185","7","12","94","155","7245","2471","2424","1179","1205","737","1219","900"
