"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races"
"0500000US27123","Ramsey County, Minnesota","532655","*****","493549","*****","340929","493","59123","2447","3319","637","73002","1320","101","140","799","450","16276","2862","273","219","16003","2816","39106","*****","22415","2680","1042","674","830","595","180","228","67","118","10702","2643","3870","1140","1876","874","1994","813"
"0500000US27137","St. Louis County, Minnesota","200949","*****","197993","*****","183683","163","3353","696","3901","803","2025","378","122","151","124","163","4785","1103","10","18","4775","1105","2956","*****","1956","435","0","141","120","145","11","18","0","141","478","341","391","315","164","172","227","193"
"0500000US27163","Washington County, Minnesota","249283","*****","239699","*****","209216","419","9359","1159","961","434","12465","1261","65","104","392","410","7241","1536","150","186","7091","1530","9584","*****","7199","926","0","141","132","196","0","141","32","55","780","408","1441","818","359","330","1082","718"
"0500000US29047","Clay County, Missouri","233682","*****","218252","*****","192642","181","13340","1283","1050","685","4376","991","358","454","0","181","6486","1734","31","58","6455","1730","15430","*****","9847","1510","0","181","0","181","0","181","0","181","2987","1355","2596","1168","1396","1028","1200","819"
"0500000US29095","Jackson County, Missouri","683191","*****","623186","*****","426274","2070","161142","2183","2176","692","12321","790","970","374","4000","2108","16303","2476","224","220","16079","2461","60005","*****","20310","2922","1765","964","554","424","733","932","0","181","31207","3489","5436","2191","3442","1580","1994","1291"
"0500000US29189","St. Louis County, Missouri","1001876","*****","974348","*****","675600","852","235905","2632","1544","686","37841","2032","167","171","2209","1352","21082","3329","960","1366","20122","3345","27528","*****","19850","2600","1672","1413","188","255","322","536","0","181","2762","1370","2734","2492","109","203","2625","2481"
"0500000US29510","St. Louis city, Missouri","317419","*****","305372","*****","136685","832","148773","1671","663","396","9333","1265","194","262","3095","1601","6629","1790","302","387","6327","1805","12047","*****","9274","1337","102","121","0","181","78","146","0","181","1982","1227","611","574","263","304","348","448"
"0500000US31055","Douglas County, Nebraska","543244","*****","478320","*****","384317","507","59738","2209","2190","581","17290","903","472","537","750","463","13563","2192","880","574","12683","2129","64924","*****","50371","3190","803","578","2460","1715","0","153","76","97","8868","2465","2346","860","874","499","1472","671"
"0500000US31109","Lancaster County, Nebraska","301795","*****","281988","*****","249864","144","12107","1245","538","417","12891","536","47","81","223","256","6318","1440","68","113","6250","1421","19807","*****","14403","1814","333","459","214","221","0","153","0","153","3568","1551","1289","579","696","551","593","461"
"0500000US31153","Sarpy County, Nebraska","172193","*****","157883","*****","141571","127","6661","811","438","295","3924","669","0","153","47","99","5242","1167","49","78","5193","1158","14310","*****","11963","948","445","437","0","153","0","153","0","153","1329","597","573","427","405","316","168","240"
"0500000US32003","Clark County, Nevada","2069681","*****","1442371","*****","934044","1170","219525","2856","7898","1454","189498","3865","13833","947","4051","1316","73522","5074","2293","1140","71229","4894","627310","*****","358741","11317","10488","2603","2769","1083","3394","1881","612","504","225194","11597","26112","4099","14098","2736","12014","3111"
"0500000US32031","Washoe County, Nevada","440078","*****","336472","*****","282185","299","9016","1342","5627","690","21611","1666","2531","400","103","99","15399","2452","211","281","15188","2424","103606","*****","76848","4599","607","462","913","675","643","694","0","203","21402","4587","3193","1063","1814","737","1379","855"
"0500000US33011","Hillsborough County, New Hampshire","405184","*****","381036","*****","349258","376","8142","1032","459","353","14614","1302","117","148","586","350","7860","1761","153","179","7707","1788","24148","*****","17897","1560","1202","944","127","138","42","70","0","182","2091","776","2789","1018","1829","936","960","757"
"0500000US33015","Rockingham County, New Hampshire","300621","*****","292823","*****","280311","186","2218","422","161","126","5160","544","0","182","125","140","4848","721","107","130","4741","721","7798","*****","4418","1432","0","182","57","95","0","182","0","182","1410","855","1913","1349","1532","1418","381","306"
"0500000US34001","Atlantic County, New Jersey","275209","*****","224325","*****","155922","384","39941","1233","342","259","22964","524","0","195","323","301","4833","1456","379","390","4454","1360","50884","*****","30403","3679","3498","1895","62","66","0","195","0","195","10660","3452","6261","2327","3498","1464","2763","1844"
"0500000US34003","Bergen County, New Jersey","933572","*****","760940","*****","544312","1176","50107","1212","1523","196","148702","2107","160","160","3605","1312","12531","2418","1565","649","10966","2235","172632","*****","109185","6337","5557","1934","113","131","786","391","0","195","50167","6272","6824","1512","4027","1169","2797","946"
"0500000US34005","Burlington County, New Jersey","449722","*****","415782","*****","308667","965","67952","2616","118","117","19690","1231","40","66","2362","1337","16953","2727","1350","924","15603","2755","33940","*****","15859","1817","2315","962","318","330","0","195","61","100","11498","2160","3889","1136","1245","742","2644","1022"
"0500000US34007","Camden County, New Jersey","511038","*****","431138","*****","297047","1114","95017","1472","1233","262","29461","819","146","245","1181","1024","7053","1609","424","386","6629","1526","79900","*****","18706","3623","6108","2649","212","344","147","139","0","195","51157","4206","3570","1183","2538","1014","1032","566"
"0500000US34011","Cumberland County, New Jersey","157389","*****","111324","*****","75359","22","28412","1533","832","351","1931","267","0","195","74","108","4716","1666","115","151","4601","1667","46065","*****","22128","3597","2223","1340","208","236","0","195","0","195","19571","3444","1935","945","1120","727","815","535"
"0500000US34013","Essex County, New Jersey","795723","*****","619525","*****","250948","1775","310841","1410","1519","423","39922","1010","225","193","7021","1865","9049","1556","1205","730","7844","1411","176198","*****","76007","6295","7808","2117","721","589","119","152","0","195","83989","5474","7554","2385","4303","1956","3251","1128"
"0500000US34015","Gloucester County, New Jersey","290951","*****","274441","*****","230338","935","29557","1173","39","114","8164","586","120","191","845","961","5378","1276","75","123","5303","1294","16510","*****","9492","2032","1417","852","0","195","423","541","0","195","4173","2171","1005","576","505","397","500","428"
"0500000US34017","Hudson County, New Jersey","669115","*****","380431","*****","194961","642","75287","1730","557","383","99249","1241","185","306","2486","1150","7706","1859","614","339","7092","1847","288684","*****","189912","8422","13046","3366","141","138","140","153","120","139","77359","7397","7966","2249","3623","1513","4343","1445"
"0500000US34021","Mercer County, New Jersey","371537","*****","309975","*****","191988","400","73437","1199","225","274","37568","1076","0","195","1527","812","5230","1314","429","364","4801","1239","61562","*****","46326","3696","2667","1392","231","260","0","195","0","195","10581","3263","1757","864","1070","691","687","616"
"0500000US34023","Middlesex County, New Jersey","836297","*****","670045","*****","378570","638","77610","1530","1067","550","198778","1811","444","585","2183","1186","11393","2032","2227","1286","9166","1750","166252","*****","124157","5997","5469","1780","363","343","490","435","0","195","31406","5604","4367","1111","2398","793","1969","775"
"0500000US34025","Monmouth County, New Jersey","629279","*****","563232","*****","475400","532","40509","2506","125","227","33341","1198","489","473","865","616","12503","2827","830","745","11673","2743","66047","*****","41475","4329","1958","908","210","213","304","370","120","198","18208","4022","3772","2015","1910","1392","1862","1542"
"0500000US34027","Morris County, New Jersey","499727","*****","435663","*****","361243","533","15853","1264","404","276","50561","1417","148","247","899","562","6555","2090","974","649","5581","2025","64064","*****","47101","4216","741","574","44","72","172","189","0","195","14863","4071","1143","664","442","440","701","463"
"0500000US34029","Ocean County, New Jersey","586301","*****","534027","*****","497727","565","16501","1493","116","195","11685","1158","163","278","787","562","7048","1934","226","248","6822","1875","52274","*****","40699","3143","1239","834","49","82","0","195","0","195","7886","2516","2401","1842","1546","1745","855","638"
"0500000US34031","Passaic County, New Jersey","508856","*****","307391","*****","217197","1361","55624","1083","863","324","26950","949","51","88","1953","1411","4753","1467","488","557","4265","1176","201465","*****","79168","6952","6561","2047","2217","1696","786","570","0","195","99605","7267","13128","3286","5226","1752","7902","2862"
"0500000US34035","Somerset County, New Jersey","332568","*****","285201","*****","194625","629","29960","1083","262","165","55073","907","0","195","533","634","4748","1438","576","549","4172","1366","47367","*****","28482","4472","1281","793","373","458","52","92","0","195","15225","4494","1954","1218","425","569","1529","1132"
"0500000US34039","Union County, New Jersey","552939","*****","386973","*****","230333","1389","112874","1823","222","245","27823","1137","0","195","9740","1917","5981","1495","420","298","5561","1450","165966","*****","85509","6597","4592","1819","106","128","276","209","0","195","70115","6447","5368","1414","2501","1054","2867","1100"
"0500000US35001","Bernalillo County, New Mexico","675551","*****","344698","*****","269869","1426","16588","1374","29085","1020","15774","1596","146","159","3080","1945","10156","2023","0","190","10156","2023","330853","*****","218579","9868","1532","600","3430","2006","972","683","36","59","85332","9159","20972","4285","16516","4110","4456","1229"
"0500000US35005","Chaves County, New Mexico","65878","*****","29701","*****","26909","190","1406","323","260","245","278","183","78","89","72","145","698","284","0","190","698","284","36177","*****","22761","2865","121","246","401","422","0","190","0","190","11637","2897","1257","664","808","496","449","434"
"0500000US35013","Do?a Ana County, New Mexico","213676","*****","70944","*****","61465","165","3312","688","1669","566","2487","458","0","190","90","165","1921","1083","0","190","1921","1083","142732","*****","127625","4979","799","606","686","524","115","153","0","190","11850","4806","1657","943","895","544","762","615"
"0500000US35035","Otero County, New Mexico","65082","*****","41345","*****","32989","118","2264","340","4164","237","491","281","35","73","0","190","1402","527","71","118","1331","525","23737","*****","16352","2173","149","189","424","311","431","724","187","324","5123","1888","1071","839","764","725","307","386"
"0500000US35043","Sandoval County, New Mexico","137608","*****","86141","*****","61617","465","2763","671","16691","818","2125","322","0","190","659","464","2286","1064","79","139","2207","1035","51467","*****","32111","3247","75","100","356","287","74","122","0","190","16108","3014","2743","1350","1653","1150","1090","834"
"0500000US35045","San Juan County, New Mexico","123785","*****","99593","*****","49994","266","115","138","47361","484","761","153","13","24","136","212","1213","448","125","162","1088","450","24192","*****","15995","2245","0","190","515","427","47","81","0","190","6906","2128","729","564","388","415","341","288"
"0500000US35049","Santa Fe County, New Mexico","148164","*****","72215","*****","63692","172","1147","265","3814","373","1858","291","45","52","102","91","1557","536","138","143","1419","522","75949","*****","56827","2883","78","90","1329","454","239","351","0","190","15421","2708","2055","794","1242","566","813","452"
"0500000US36001","Albany County, New York","308171","*****","290542","*****","227276","54","36136","2066","161","162","18754","669","33","66","0","189","8182","2122","172","132","8010","2144","17629","*****","8817","1795","1210","610","0","189","0","189","5","10","4922","1873","2675","1023","1119","1136","1556","1095"
"0500000US36005","Bronx County, New York","1438159","*****","649584","*****","146059","731","425047","3829","4243","590","53951","1468","363","380","9572","3317","10349","2322","2348","1180","8001","1896","788575","*****","141346","9766","52933","6192","3317","1104","1106","714","565","651","556658","11031","32650","4067","17141","2669","15509","3236"
"0500000US36007","Broome County, New York","197349","*****","189681","*****","166560","216","8842","1047","585","334","8416","539","125","221","156","151","4997","1236","189","220","4808","1205","7668","*****","4283","1117","1525","1116","46","74","100","123","0","189","1351","569","363","273","263","261","100","121"
"0500000US36027","Dutchess County, New York","296579","*****","262223","*****","215280","253","28920","1355","421","223","11576","559","0","189","525","279","5501","1496","45","64","5456","1503","34356","*****","16571","3055","1841","1112","1209","1061","0","189","0","189","12396","2865","2339","1027","575","474","1764","830"
"0500000US36029","Erie County, New York","922835","*****","875698","*****","703426","1068","119530","2561","3989","718","30363","1453","211","187","2050","1183","16129","3130","434","275","15695","3141","47137","*****","16766","2446","4620","1670","494","395","138","177","149","229","19112","2367","5858","1415","3718","1209","2140","863"
"0500000US36045","Jefferson County, New York","119103","*****","110398","*****","97700","195","6074","1203","533","265","2262","393","36","60","169","195","3624","1275","24","43","3600","1272","8705","*****","4419","1030","20","39","52","86","146","243","6","11","3190","930","872","406","571","337","301","214"
"0500000US36047","Kings County, New York","2621793","*****","2109612","*****","932867","1668","814814","3451","3525","1068","307115","2784","468","503","9783","2230","41040","4063","4636","1484","36404","3593","512181","*****","186655","9654","63969","6218","4349","1713","1812","767","252","411","232291","10693","22853","3173","11053","2195","11800","2552"
"0500000US36053","Madison County, New York","72369","*****","70906","*****","67599","22","708","366","1427","499","781","114","0","189","14","22","377","330","6","14","371","330","1463","*****","969","244","126","128","0","189","0","189","0","189","100","96","268","200","0","189","268","200"
"0500000US36055","Monroe County, New York","749857","*****","689316","*****","534929","1090","109605","2374","932","564","24971","1820","61","102","1340","1059","17478","3139","454","291","17024","3159","60541","*****","35717","3050","4357","1455","3167","1146","110","141","0","189","11842","2690","5348","1366","2295","998","3053","981"
"0500000US36059","Nassau County, New York","1358627","*****","1139303","*****","842187","2683","149660","2556","1385","543","118164","2891","0","189","6665","3104","21242","3570","2896","1340","18346","3390","219324","*****","98573","7421","7524","2364","1355","1230","173","176","0","189","85444","9535","26255","6273","9252","3582","17003","5332"
"0500000US36061","New York County, New York","1636268","*****","1212305","*****","766937","1835","205503","4066","1893","853","191248","3362","60","98","7875","3033","38789","4837","2275","1154","36514","4735","423963","*****","143532","9400","38813","6104","6555","3994","826","590","105","127","202115","12869","32017","8622","8818","2456","23199","7775"
"0500000US36063","Niagara County, New York","213525","*****","207879","*****","184157","118","15447","897","2631","269","2260","557","230","231","336","355","2818","1048","0","189","2818","1048","5646","*****","3119","1325","56","75","20","39","0","189","0","189","1620","1002","831","724","0","189","831","724"
"0500000US36065","Oneida County, New York","232871","*****","220467","*****","193325","40","14486","894","357","242","8451","578","0","189","93","155","3755","1081","258","377","3497","1046","12404","*****","8363","1225","460","395","0","189","0","189","0","189","2931","1239","650","361","167","147","483","321"
"0500000US36067","Onondaga County, New York","468196","*****","446702","*****","363738","295","51008","1690","2610","559","17593","656","111","132","338","295","11304","1959","460","575","10844","1902","21494","*****","11274","1742","2268","866","33","55","83","82","0","189","4717","1367","3119","1117","1485","804","1634","866"
"0500000US36071","Orange County, New York","376099","*****","303026","*****","248095","290","36876","1253","612","413","9520","1003","34","59","822","659","7067","1681","110","129","6957","1679","73073","*****","29950","4372","2372","1434","607","627","118","140","0","189","33795","4309","6231","2870","4502","2739","1729","995"
"0500000US36075","Oswego County, New York","120913","*****","118084","*****","114121","44","1395","546","115","96","235","187","0","189","0","189","2218","595","25","44","2193","600","2829","*****","1048","434","248","231","0","189","61","111","0","189","1117","607","355","293","29","56","326","292"
"0500000US36081","Queens County, New York","2321580","*****","1671004","*****","596952","2893","403058","4722","5061","1387","573391","4973","980","703","43998","5132","47564","4821","11643","2923","35921","4371","650576","*****","350618","13163","26759","5057","3760","1316","4637","1773","82","138","239695","13994","25025","4685","15419","3179","9606","2960"
"0500000US36085","Richmond County, New York","473279","*****","387676","*****","295732","331","42965","3468","693","376","37427","1607","0","189","731","519","10128","3840","822","1053","9306","3651","85603","*****","58992","4755","5268","2417","587","624","601","578","71","114","14548","4222","5536","2024","2482","1234","3054","1656"
"0500000US36087","Rockland County, New York","323866","*****","268368","*****","205061","422","37078","1222","336","259","20216","936","26","41","908","649","4743","1510","365","404","4378","1460","55498","*****","22954","3911","2539","1160","268","383","254","336","0","189","25299","4119","4184","2250","1327","750","2857","2099"
"0500000US36089","St. Lawrence County, New York","111400","*****","108994","*****","102341","338","2123","217","1403","166","1168","273","97","117","335","335","1527","347","182","220","1345","288","2406","*****","1018","376","88","99","0","189","0","189","0","189","904","367","396","276","228","208","168","199"
"0500000US36093","Schenectady County, New York","155735","*****","145401","*****","116784","709","14996","1840","110","145","7368","618","0","189","2265","1537","3878","1315","457","321","3421","1275","10334","*****","4912","1121","1605","1025","21","40","0","189","0","189","1777","955","2019","876","983","757","1036","698"
"0500000US36103","Suffolk County, New York","1502968","*****","1229346","*****","1035974","1922","109829","2554","2451","809","54178","2387","180","229","5665","2024","21069","3481","3478","1594","17591","3227","273622","*****","170909","9403","7685","2613","1718","1774","1133","1239","0","189","74628","9579","17549","5432","6814","2604","10735","4570"
"0500000US36105","Sullivan County, New York","75943","*****","64613","*****","55443","144","5241","770","0","189","1058","239","0","189","88","144","2783","837","0","189","2783","837","11330","*****","6976","1505","835","478","245","152","0","189","0","189","2809","1531","465","368","256","308","209","203"
"0500000US36111","Ulster County, New York","180445","*****","162831","*****","144468","191","9048","1051","82","122","3887","357","0","189","195","191","5151","1055","33","60","5118","1043","17614","*****","11009","1521","1489","612","143","144","0","189","0","189","2930","1086","2043","1163","726","369","1317","1084"
"0500000US36119","Westchester County, New York","972634","*****","742386","*****","533527","801","131235","2417","1648","500","57255","1647","18","37","2679","1325","16024","2961","1478","1108","14546","2694","230248","*****","114416","8307","8499","3265","4900","2143","424","331","0","189","89387","7608","12622","3367","8539","2672","4083","1681"
"0500000US37001","Alamance County, North Carolina","155792","*****","136914","*****","102108","347","27475","1323","175","153","2325","480","41","52","217","347","4573","1466","0","198","4573","1466","18878","*****","11259","2196","381","397","53","92","0","198","0","198","6240","2295","945","774","125","146","820","759"
"0500000US37049","Craven County, North Carolina","104510","*****","97085","*****","69317","198","20927","1380","515","220","2153","763","126","203","0","198","4047","1552","0","198","4047","1552","7425","*****","4981","813","880","693","109","128","17","32","0","198","1017","612","421","400","157","190","264","254"
"0500000US37051","Cumberland County, North Carolina","326328","*****","290527","*****","147212","449","115110","1905","4552","765","8401","791","953","414","0","198","14299","2441","385","452","13914","2276","35801","*****","22844","1941","2254","861","587","446","219","254","0","198","6170","1867","3727","1399","992","537","2735","1372"
"0500000US37063","Durham County, North Carolina","294460","*****","255128","*****","124106","485","110824","1099","244","327","12479","1402","226","280","672","676","6577","1563","90","113","6487","1561","39332","*****","25115","3482","589","326","51","88","0","198","0","198","11923","3271","1654","1148","1456","1139","198","177"
"0500000US37067","Forsyth County, North Carolina","365298","*****","319232","*****","209895","725","93641","1361","675","433","7587","676","0","198","2421","1367","5013","1236","146","186","4867","1264","46066","*****","31234","3541","614","463","0","198","0","198","0","198","13494","3583","724","494","283","254","441","397"
"0500000US37071","Gaston County, North Carolina","211127","*****","197605","*****","155817","1615","32335","1124","680","401","3295","237","48","86","1595","1615","3835","1227","66","105","3769","1212","13522","*****","4595","1648","144","173","19","37","111","162","0","198","8001","1862","652","614","334","319","318","516"
"0500000US37081","Guilford County, North Carolina","512119","*****","472980","*****","265882","1247","170625","1812","2141","549","22065","1518","206","194","3378","1951","8683","1946","652","539","8031","1875","39139","*****","25286","3062","898","403","46","77","5","9","0","198","11428","2819","1476","1010","855","882","621","627"
"0500000US37085","Harnett County, North Carolina","126666","*****","111607","*****","79366","198","25143","1262","945","378","1345","429","11","21","0","198","4797","1393","117","188","4680","1356","15059","*****","7986","1739","885","705","36","60","248","376","118","211","4041","1294","1745","963","1152","833","593","561"
"0500000US37097","Iredell County, North Carolina","166675","*****","154482","*****","127371","590","20262","666","529","322","3628","404","206","369","690","610","1796","736","8","15","1788","738","12193","*****","6882","1682","512","677","184","267","0","198","0","198","3521","1762","1094","807","709","644","385","472"
"0500000US37119","Mecklenburg County, North Carolina","1012539","*****","884066","*****","493209","375","306587","3318","1862","780","53139","1421","58","73","1463","1004","27748","3640","786","435","26962","3650","128473","*****","71975","5454","3874","1358","769","519","31","49","354","567","47718","4948","3752","1422","2065","1012","1687","813"
"0500000US37133","Onslow County, North Carolina","187589","*****","164912","*****","125241","185","31099","2274","886","498","1059","607","96","147","134","159","6397","2116","54","93","6343","2122","22677","*****","10767","2723","1358","1210","29","62","127","124","0","198","7535","2474","2861","1647","1527","1027","1334","1188"
"0500000US37135","Orange County, North Carolina","140420","*****","128653","*****","97630","149","16681","849","724","267","10634","692","0","198","20","34","2964","1050","110","144","2854","1034","11767","*****","6176","1973","515","610","13","27","0","198","0","198","4517","2034","546","378","207","220","339","284"
"0500000US37179","Union County, North Carolina","218568","*****","194621","*****","160042","479","25306","887","1276","120","4519","549","67","117","390","382","3021","915","201","217","2820","939","23947","*****","17483","2240","154","171","159","169","0","198","0","198","5050","2376","1101","875","460","623","641","584"
"0500000US37183","Wake County, North Carolina","998691","*****","898985","*****","607540","1352","199771","3061","3131","918","62354","1483","515","113","3326","1887","22348","3288","528","631","21820","3242","99706","*****","60242","6248","3384","1784","349","369","194","256","0","198","29452","6469","6085","2241","2544","1329","3541","1832"
"0500000US39017","Butler County, Ohio","374158","*****","357341","*****","308906","831","30160","1240","664","410","10258","891","95","120","746","888","6512","1639","440","627","6072","1479","16817","*****","11172","1758","1542","1174","388","622","0","185","0","185","3479","1361","236","217","21","43","215","213"
"0500000US39035","Cuyahoga County, Ohio","1259828","*****","1192168","*****","757099","476","371508","2145","2257","626","35863","1709","85","108","1289","594","24067","2698","1091","654","22976","2572","67660","*****","37858","3122","4739","1727","1971","1416","0","185","0","185","15467","2601","7625","1808","3809","1400","3816","1378"
"0500000US39049","Franklin County, Ohio","1231393","*****","1168481","*****","807989","725","259940","4300","1225","554","54627","1936","112","134","1518","687","43070","4630","1154","1158","41916","4636","62912","*****","39644","3662","3101","1681","118","121","358","373","55","94","15294","3498","4342","1524","2342","1285","2000","922"
"0500000US39061","Hamilton County, Ohio","806631","*****","783206","*****","537378","391","208117","2508","503","334","17756","1087","0","185","1935","1182","17517","2483","869","513","16648","2435","23425","*****","13834","2697","99","122","111","142","207","210","86","142","6903","2757","2185","1392","881","1098","1304","876"
"0500000US39093","Lorain County, Ohio","304216","*****","276082","*****","240958","109","22680","1635","525","252","2575","835","0","185","170","185","9174","1986","0","185","9174","1986","28134","*****","18193","1525","1613","1281","804","656","30","53","0","185","3993","1402","3501","1200","955","650","2546","984"
"0500000US39095","Lucas County, Ohio","435286","*****","406074","*****","303552","482","78955","2417","1358","451","8141","607","74","90","706","548","13288","2457","143","242","13145","2435","29212","*****","11617","1972","856","594","55","94","123","188","56","69","8211","1935","8294","2074","5876","1505","2418","1338"
"0500000US39113","Montgomery County, Ohio","533116","*****","519306","*****","382888","441","110320","1929","1496","763","9831","1118","52","65","782","496","13937","2351","165","174","13772","2403","13810","*****","8327","1606","1260","707","239","227","108","184","0","185","2732","1375","1144","600","724","563","420","328"
"0500000US39153","Summit County, Ohio","541943","*****","531551","*****","424560","447","77734","2254","1142","688","14859","1201","62","105","660","446","12534","2550","0","185","12534","2550","10392","*****","5857","1312","440","342","192","315","21","37","0","185","2681","1148","1201","970","548","808","653","498"
"0500000US40027","Cleveland County, Oklahoma","269908","*****","248469","*****","197899","282","12398","863","9317","1742","11531","882","228","316","42","70","17054","2095","169","271","16885","2057","21439","*****","14957","2366","424","318","215","312","25","42","0","153","3087","1358","2731","2040","1678","2038","1053","823"
"0500000US40031","Comanche County, Oklahoma","125033","*****","109275","*****","71486","117","20652","1047","5628","1137","2502","786","671","200","84","121","8252","1835","92","160","8160","1805","15758","*****","7649","1455","807","483","1412","899","123","125","240","295","2711","1380","2816","966","989","614","1827","847"
"0500000US40109","Oklahoma County, Oklahoma","766215","*****","641837","*****","441907","173","113569","3262","17543","1505","25961","1073","587","296","285","278","41985","3836","95","110","41890","3811","124378","*****","87872","4333","2457","1246","2895","1097","405","522","96","119","19581","3298","11072","2703","1749","925","9323","2502"
"0500000US40131","Rogers County, Oklahoma","89815","*****","86042","*****","65332","153","1007","260","10751","934","985","245","10","17","63","113","7894","979","0","153","7894","979","3773","*****","1979","416","0","153","145","119","0","153","0","153","1406","460","243","137","90","101","153","101"
"0500000US40143","Tulsa County, Oklahoma","629598","*****","555294","*****","401047","255","61552","1920","26329","1874","16484","1074","683","604","629","411","48570","2773","102","127","48468","2764","74304","*****","43508","2417","991","603","1836","794","110","112","130","211","24639","2396","3090","798","1346","534","1744","608"
"0500000US40145","Wagoner County, Oklahoma","75702","*****","71426","*****","54755","58","2363","371","5921","755","1121","260","0","153","35","58","7231","922","0","153","7231","922","4276","*****","2636","571","0","153","219","209","0","153","0","153","971","559","450","270","41","70","409","272"
"0500000US41003","Benton County, Oregon","86316","*****","80247","*****","70708","192","562","359","164","144","5647","549","293","269","133","192","2740","614","0","197","2740","614","6069","*****","4931","599","42","73","37","68","35","75","0","197","610","489","414","304","263","259","151","149"
"0500000US41005","Clackamas County, Oregon","394972","*****","361978","*****","327557","497","3778","677","2476","920","15979","1499","1030","364","383","480","10775","1927","111","137","10664","1946","32994","*****","22277","2733","184","241","52","88","186","209","0","197","8951","2582","1344","569","539","356","805","437"
"0500000US41029","Jackson County, Oregon","210287","*****","184964","*****","172609","148","654","573","623","576","2852","489","115","193","6","13","8105","1025","86","142","8019","1004","25323","*****","20500","2243","87","150","657","514","0","197","98","167","2895","2072","1086","677","140","149","946","652"
"0500000US41039","Lane County, Oregon","358337","*****","328656","*****","297387","316","3189","762","2775","1094","8382","1226","514","206","250","257","16159","1701","293","201","15866","1671","29681","*****","20067","2285","269","314","549","429","199","239","0","197","6239","1951","2358","1322","387","376","1971","1245"
"0500000US41047","Marion County, Oregon","326110","*****","242343","*****","217408","698","3539","772","1553","593","6470","946","2386","954","382","303","10605","1735","516","713","10089","1604","83767","*****","47433","5661","310","308","2737","1862","44","76","0","197","21241","4863","12002","3362","5671","2538","6331","2693"
"0500000US41051","Multnomah County, Oregon","776712","*****","689693","*****","551257","1924","38914","2311","4531","944","52155","2730","4807","526","3210","1952","34819","3641","468","340","34351","3599","87019","*****","47624","5348","950","466","2429","1611","567","412","0","197","27063","5460","8386","2653","4403","1610","3983","1817"
