"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"0500000US08001","Adams County, Colorado","491337","*****","298684","*****","251648","513","14924","1089","2222","742","17654","1929","533","421","1135","796","10568","2422","310","493","10258","2352","192653","*****","157424","5409","845","548","3924","2442","461","430","0","193","24229","4310","5770","2089","1657","850","4113","1622"
"0500000US08005","Arapahoe County, Colorado","631096","*****","511830","*****","387631","735","62390","3009","1551","519","33539","2099","1413","276","2054","1356","23252","3514","935","973","22317","3332","119266","*****","65050","5120","2037","761","1505","765","1202","1518","0","193","39652","5480","9820","2773","4865","1615","4955","2101"
"0500000US08013","Boulder County, Colorado","319372","*****","274936","*****","248685","356","2032","810","546","460","14443","1074","92","119","468","327","8670","1358","155","149","8515","1346","44436","*****","38113","2100","6","13","657","501","43","72","0","193","4020","1721","1597","698","801","582","796","462"
"0500000US08031","Denver County, Colorado","682545","*****","474698","*****","365869","723","62563","2138","3522","1129","22997","1661","363","302","2120","1376","17264","2745","536","433","16728","2672","207847","*****","160559","6772","2129","996","3375","2122","330","255","111","191","34511","6459","6832","1954","3760","1561","3072","1202"
"0500000US08035","Douglas County, Colorado","322387","*****","295031","*****","267447","1536","3804","747","436","298","13345","1077","551","499","1403","1536","8045","1315","494","524","7551","1214","27356","*****","19871","2192","472","438","669","646","54","108","282","424","4272","1927","1736","835","846","488","890","669"
"0500000US08041","El Paso County, Colorado","674471","*****","562800","*****","468704","2074","41936","2563","1905","680","19374","1861","2813","199","2542","2087","25526","3661","421","386","25105","3565","111671","*****","64591","5356","3152","1331","2044","874","454","337","0","193","31539","5538","9891","2125","4199","1386","5692","1752"
"0500000US08059","Jefferson County, Colorado","565524","*****","478952","*****","442111","1012","5956","968","2152","805","14756","1227","82","96","1179","1019","12716","1588","576","373","12140","1564","86572","*****","69669","2543","799","686","1341","689","256","254","128","186","8901","1817","5478","1805","2572","808","2906","1673"
"0500000US08069","Larimer County, Colorado","333577","*****","296256","*****","277293","186","3527","721","1132","576","6824","1251","391","363","136","136","6953","1525","91","151","6862","1501","37321","*****","29630","1741","26","45","316","268","122","157","0","193","3946","1231","3281","1067","1363","737","1918","763"
"0500000US08101","Pueblo County, Colorado","163591","*****","93693","*****","85656","393","2747","555","1338","406","1221","170","0","193","317","386","2414","708","43","66","2371","686","69898","*****","42396","3644","960","561","6305","1888","684","505","0","193","15028","2831","4525","1565","1938","981","2587","1291"
"0500000US08123","Weld County, Colorado","285174","*****","202388","*****","189478","93","2717","738","1595","479","4093","852","61","85","226","266","4218","1072","125","196","4093","1056","82786","*****","71063","2695","25","42","1481","682","79","97","0","193","6338","2094","3800","1255","2373","1192","1427","761"
"0500000US09001","Fairfield County, Connecticut","948053","*****","767219","*****","593110","2091","100185","2600","675","446","48392","2252","354","158","5291","2393","19212","2831","1779","998","17433","2718","180834","*****","105829","6497","10318","3229","445","383","234","193","51","83","51035","6742","12922","2994","7270","2436","5652","1717"
"0500000US09003","Hartford County, Connecticut","895841","*****","740263","*****","560249","936","117322","2048","729","498","43091","1577","0","198","2568","1198","16304","2363","1120","811","15184","2150","155578","*****","83740","5608","6782","1706","2091","1009","87","107","0","198","50719","5882","12159","2940","6495","1941","5664","1790"
"0500000US09009","New Haven County, Connecticut","859470","*****","711213","*****","551654","541","107323","2208","944","574","36396","948","0","198","983","527","13913","2460","871","492","13042","2404","148257","*****","81666","6441","5462","2029","850","628","253","307","0","198","50809","6555","9217","2338","6801","2107","2416","884"
"0500000US09011","New London County, Connecticut","271863","*****","243946","*****","205997","322","13477","1898","1408","575","10892","1078","0","198","152","255","12020","2247","424","299","11596","2198","27917","*****","11250","2286","1743","1307","63","107","65","72","0","198","9785","2616","5011","1650","838","660","4173","1548"
"0500000US09013","Tolland County, Connecticut","151420","*****","143545","*****","129326","244","4687","643","93","88","7032","349","0","198","140","156","2267","781","121","210","2146","747","7875","*****","3898","1141","231","288","0","198","0","198","0","198","2747","1096","999","578","503","518","496","478"
"0500000US10001","Kent County, Delaware","173533","*****","161469","*****","108988","118","42261","1478","876","453","3413","853","174","213","780","700","4977","1628","70","115","4907","1620","12064","*****","6826","1599","962","711","0","190","28","52","0","190","2627","1388","1621","843","769","627","852","632"
"0500000US10003","New Castle County, Delaware","556779","*****","503945","*****","326876","790","132792","2083","930","362","29840","1384","91","144","1595","1040","11821","2891","712","594","11109","2745","52834","*****","34549","4213","2250","852","392","380","136","180","69","120","11269","3446","4169","1757","1296","791","2873","1558"
"0500000US10005","Sussex County, Delaware","215622","*****","195214","*****","160511","570","25380","1366","591","441","2697","422","0","190","867","583","5168","1506","274","386","4894","1462","20408","*****","17154","1612","218","198","332","580","0","190","0","190","2019","1268","685","523","379","382","306","308"
"0500000US11001","District of Columbia, District of Columbia","672228","*****","601099","*****","241855","788","312914","2187","959","436","25633","1023","367","382","2976","1511","16395","1999","1023","548","15372","1862","71129","*****","27288","3530","5917","2194","702","1129","311","315","108","183","31821","4041","4982","1518","2560","1171","2422","966"
"0500000US12001","Alachua County, Florida","259964","*****","236069","*****","161443","175","51131","1311","1059","185","16280","722","136","67","402","352","5618","1345","257","336","5361","1263","23895","*****","20894","891","397","212","65","81","0","217","0","217","967","468","1572","750","200","193","1372","761"
"0500000US12005","Bay County, Florida","181635","*****","170676","*****","139984","162","20105","899","353","348","4365","721","0","217","127","162","5742","1302","32","52","5710","1305","10959","*****","8569","997","241","272","156","208","0","217","0","217","761","460","1232","704","438","358","794","659"
"0500000US12009","Brevard County, Florida","568088","*****","513260","*****","427777","404","55793","3087","1842","792","12817","1151","995","1114","773","511","13263","3355","199","320","13064","3335","54828","*****","43653","2467","1354","808","142","227","135","165","0","217","6106","2051","3438","1374","1220","923","2218","1133"
"0500000US12011","Broward County, Florida","1896425","*****","1364690","*****","731646","1496","520587","4442","2887","676","67004","2665","863","330","8126","2033","33577","4564","4695","2385","28882","4605","531735","*****","431335","9371","19878","4719","929","553","755","413","125","205","55521","8796","23192","4374","5796","1454","17396","4178"
"0500000US12019","Clay County, Florida","203967","*****","184482","*****","150348","653","21058","1555","254","206","6792","1272","340","575","570","653","5120","1822","1076","1183","4044","1451","19485","*****","14315","1998","245","275","0","217","0","217","0","217","2213","1128","2712","1715","1190","862","1522","1030"
"0500000US12021","Collier County, Florida","357305","*****","261411","*****","228367","671","23716","1157","725","319","4034","829","0","217","641","627","3928","1409","178","240","3750","1431","95894","*****","90935","1743","1440","1033","0","217","0","217","0","217","2550","1241","969","629","916","627","53","87"
"0500000US12031","Duval County, Florida","913010","*****","831548","*****","497072","290","264789","2849","1089","503","41098","2095","1121","217","802","591","25577","3613","189","130","25388","3621","81462","*****","60713","3922","5290","2092","238","237","965","818","0","217","8968","2651","5288","1688","2908","1494","2380","947"
"0500000US12033","Escambia County, Florida","311003","*****","293687","*****","202588","122","64340","2700","836","437","7776","1159","291","365","429","407","17427","3003","520","511","16907","2977","17316","*****","10271","1659","782","619","0","217","49","69","5","9","4137","1707","2072","873","957","481","1115","747"
"0500000US12035","Flagler County, Florida","105392","*****","94710","*****","78795","307","11048","967","325","311","2360","502","0","217","182","266","2000","1095","44","75","1956","1097","10682","*****","8042","1335","330","345","0","217","0","217","0","217","2014","1146","296","270","296","270","0","217"
"0500000US12057","Hillsborough County, Florida","1349050","*****","985283","*****","685256","1110","209476","4181","1468","520","51885","2213","875","503","3929","1598","32394","4468","3555","1814","28839","4059","363767","*****","260357","9372","13644","2889","2173","1084","707","493","0","217","74289","9087","12597","2289","5758","1515","6839","2126"
"0500000US12069","Lake County, Florida","325875","*****","278820","*****","232464","840","31361","1619","1166","630","5719","1304","0","217","1374","1212","6736","2025","481","745","6255","1826","47055","*****","40967","2571","1068","1261","0","217","0","217","0","217","3887","1839","1133","874","710","652","423","550"
"0500000US12071","Lee County, Florida","701982","*****","562223","*****","482149","808","58184","1715","354","198","11020","1378","0","217","979","820","9537","2298","424","277","9113","2302","139759","*****","118616","5293","3142","1877","108","108","100","135","280","396","13219","4832","4294","2110","1755","1081","2539","1563"
"0500000US12073","Leon County, Florida","286272","*****","268451","*****","163583","211","87138","1580","576","327","9430","817","101","169","155","187","7468","1723","193","244","7275","1714","17821","*****","13831","1418","1333","858","97","165","0","217","0","217","2022","1276","538","392","167","238","371","336"
"0500000US12086","Miami-Dade County, Florida","2693117","*****","892836","*****","381160","1780","448936","1899","811","463","41426","2553","50","121","6136","1584","14317","3526","3214","1775","11103","2369","1800281","*****","1651721","11197","46967","5672","930","498","1544","794","260","374","72930","8599","25929","4770","9966","1918","15963","4114"
"0500000US12091","Okaloosa County, Florida","198664","*****","181489","*****","147620","126","21131","1342","307","269","5016","912","0","217","244","227","7171","1623","9","21","7162","1623","17175","*****","10439","1897","833","578","0","217","243","406","0","217","5036","1864","624","544","393","428","231","305"
"0500000US12095","Orange County, Florida","1288126","*****","904086","*****","541073","3492","256524","3412","1542","1007","66697","3073","707","789","10821","4108","26722","3962","2314","1055","24408","3795","384040","*****","288801","9880","6845","2433","1241","886","1712","1245","910","1245","74336","8665","10195","2757","4291","1367","5904","2320"
"0500000US12097","Osceola County, Florida","323993","*****","158649","*****","111965","1041","31545","1792","87","94","8296","1013","340","642","1514","1284","4902","1772","573","493","4329","1579","165344","*****","122826","8056","4985","2158","1187","1420","118","186","0","217","28794","6651","7434","2672","3718","1642","3716","1922"
"0500000US12099","Palm Beach County, Florida","1422789","*****","1122013","*****","798955","2765","254637","2861","1382","834","36187","1819","339","468","8294","2752","22219","3581","3463","1665","18756","3368","300776","*****","253592","6608","4403","1763","1018","758","696","429","0","217","33143","6123","7924","2982","5978","2790","1946","827"
"0500000US12101","Pasco County, Florida","497909","*****","428009","*****","379345","1059","25721","1285","2035","602","11976","861","405","343","1554","1004","6973","1524","570","411","6403","1475","69900","*****","58996","2708","2071","1214","513","504","280","324","0","217","4175","1996","3865","1412","1519","676","2346","1238"
"0500000US12103","Pinellas County, Florida","949827","*****","863083","*****","709531","1203","95183","2943","2119","520","32484","1806","871","234","1945","1206","20950","3643","1241","954","19709","3580","86744","*****","72369","3010","2221","1129","682","713","502","373","0","217","6592","2001","4378","1457","1973","866","2405","1241"
"0500000US12105","Polk County, Florida","650092","*****","517013","*****","397044","678","95519","2097","1499","512","10927","1014","219","160","1405","715","10400","2286","56","66","10344","2287","133079","*****","113642","4014","2663","1401","454","705","157","263","48","83","10690","2955","5425","2083","3144","1467","2281","1335"
"0500000US12111","St. Lucie County, Florida","298563","*****","245240","*****","176048","245","56823","4376","1109","398","6434","116","0","217","406","386","4420","4447","0","217","4420","4447","53323","*****","43523","4208","798","550","688","1043","0","217","0","217","6182","3939","2132","1354","1498","1213","634","610"
"0500000US12113","Santa Rosa County, Florida","167040","*****","158040","*****","137624","203","7902","1302","488","422","3159","799","271","107","144","176","8452","1725","53","91","8399","1713","9000","*****","3783","1290","179","176","113","118","0","217","0","217","3933","1575","992","963","805","964","187","163"
"0500000US12117","Seminole County, Florida","449144","*****","360132","*****","279670","2067","48657","2180","977","580","18754","1198","356","412","3059","2223","8659","2291","347","430","8312","2124","89012","*****","74608","3247","3643","1827","0","217","329","376","25","45","6530","2275","3877","1519","1414","894","2463","1176"
"0500000US12127","Volusia County, Florida","517887","*****","452141","*****","378698","284","54828","1567","1210","613","9120","926","477","728","339","316","7469","1829","157","217","7312","1847","65746","*****","54862","3106","1911","1134","0","217","0","217","0","217","6393","2744","2580","1024","1606","794","974","744"
"0500000US13021","Bibb County, Georgia","153721","*****","148824","*****","61185","214","83494","534","195","187","2839","288","0","214","0","214","1111","588","205","214","906","537","4897","*****","2032","872","922","727","0","214","59","107","0","214","1647","1045","237","256","0","214","237","256"
"0500000US13051","Chatham County, Georgia","286956","*****","269261","*****","141494","354","111653","1820","540","427","8729","527","0","214","594","678","6251","1959","136","149","6115","1963","17695","*****","10116","1776","1519","1017","500","440","0","214","0","214","3640","1638","1920","1057","957","627","963","903"
"0500000US13063","Clayton County, Georgia","273955","*****","238455","*****","34666","1120","182336","1722","190","230","14513","391","0","214","2620","1711","4130","1418","0","214","4130","1418","35500","*****","20405","3502","1261","738","0","214","0","214","0","214","12086","3447","1748","1201","1459","1165","289","353"
"0500000US13067","Cobb County, Georgia","741334","*****","646481","*****","392403","1128","194230","3109","863","589","37592","1563","496","386","3099","1686","17798","3079","1732","1098","16066","3026","94853","*****","48487","6252","5144","2913","240","235","363","566","0","214","38283","6384","2336","1383","1107","774","1229","979"
"0500000US13089","DeKalb County, Georgia","734871","*****","670356","*****","217375","805","390638","3161","1925","479","43753","1339","70","111","4904","2400","11691","2306","51","85","11640","2308","64515","*****","38551","4215","6378","2847","3992","2183","105","134","0","214","11937","2862","3552","1399","1662","1009","1890","985"
"0500000US13097","Douglas County, Georgia","140733","*****","127986","*****","61248","347","61865","875","0","214","2343","434","0","214","212","347","2318","907","66","119","2252","893","12747","*****","5350","1793","446","425","51","85","60","99","0","214","5557","1587","1283","840","706","742","577","495"
"0500000US13117","Forsyth County, Georgia","212438","*****","192039","*****","159092","290","6022","1402","238","326","21652","743","159","157","210","211","4666","1624","345","380","4321","1587","20399","*****","18218","1307","380","379","108","177","0","214","0","214","1359","937","334","576","0","214","334","576"
"0500000US13121","Fulton County, Georgia","1010562","*****","934802","*****","404945","1662","442841","1635","2113","439","68596","1678","165","168","2679","1710","13463","2613","470","564","12993","2425","75760","*****","52903","4614","3989","2417","2236","1392","435","467","316","529","11691","3390","4190","2293","1331","880","2859","2148"
"0500000US13135","Gwinnett County, Georgia","895823","*****","712277","*****","353230","1018","232188","3757","1404","755","101744","2257","583","695","3001","1564","20127","4620","715","484","19412","4528","183546","*****","109289","9613","6218","2905","1414","1942","120","153","0","214","60478","8981","6027","2870","3140","1833","2887","2038"
"0500000US13151","Henry County, Georgia","217739","*****","203646","*****","101757","2042","89254","1405","0","214","6668","1138","0","214","756","1086","5211","2024","1399","1319","3812","1490","14093","*****","8171","2292","666","561","0","214","0","214","78","138","2980","1279","2198","1460","2036","1492","162","170"
"0500000US13179","Liberty County, Georgia","62467","*****","54676","*****","25460","608","24584","821","278","150","1471","213","269","122","450","608","2164","897","66","125","2098","900","7791","*****","4835","1301","1016","958","275","443","140","249","60","104","633","387","832","502","592","400","240","210"
"0500000US13215","Muscogee County, Georgia","200579","*****","185399","*****","83725","369","89814","1584","660","402","4487","816","665","978","483","428","5565","1752","58","105","5507","1743","15180","*****","7270","1842","594","452","16","31","0","214","0","214","5115","1838","2185","1280","959","651","1226","1025"
"0500000US13245","Richmond County, Georgia","201793","*****","192144","*****","72306","326","111696","1197","480","387","3770","442","0","214","1052","801","2840","1015","36","57","2804","1022","9649","*****","4939","1659","372","361","0","214","0","214","0","214","2394","1145","1944","1096","1526","1203","418","440"
"0500000US15001","Hawaii County, Hawaii","196428","*****","171800","*****","59958","90","1002","472","962","544","41503","3158","23049","2175","76","90","45250","3985","0","182","45250","3985","24628","*****","5142","1503","214","263","905","764","976","658","2596","1512","1662","615","13133","1920","719","428","12414","2003"
"0500000US15003","Honolulu County, Hawaii","998714","*****","901072","*****","193839","525","25467","1862","780","381","407726","7719","81112","4114","1265","577","190883","8450","865","432","190018","8419","97642","*****","29348","4147","1703","839","613","399","9272","2840","4664","1712","5363","1417","46679","4965","5013","1734","41666","4621"
"0500000US15007","Kauai County, Hawaii","71735","*****","63788","*****","21254","443","113","167","331","222","23766","1982","6207","1005","306","443","11811","2173","0","182","11811","2173","7947","*****","1390","809","0","182","142","218","2640","1620","949","854","138","139","2688","1235","225","197","2463","1178"
"0500000US15009","Maui County, Hawaii","164593","86","146105","86","51079","167","948","455","166","165","44423","3192","14974","1991","47","78","34468","4211","98","129","34370","4198","18488","2","10220","2077","197","285","0","182","961","498","571","363","1278","612","5261","1786","566","447","4695","1780"
"0500000US16001","Ada County, Idaho","434211","*****","399482","*****","369361","161","5528","1100","1603","814","9807","1604","475","587","133","161","12575","2158","0","193","12575","2158","34729","*****","27748","2221","0","193","476","453","151","254","62","103","4101","1543","2191","1120","1398","978","793","682"
"0500000US16027","Canyon County, Idaho","207478","*****","156109","*****","147204","141","563","381","1123","707","1607","782","500","530","53","90","5059","1189","95","161","4964","1166","51369","*****","35630","4067","0","193","1901","1694","0","193","194","319","11417","3479","2227","1121","919","615","1308","944"
"0500000US17031","Cook County, Illinois","5238216","*****","3918959","*****","2227039","2137","1221338","4793","5272","1277","365463","4074","1572","462","9618","2469","88657","6261","5903","1836","82754","6337","1319257","*****","724350","19712","17961","3183","9430","2270","2742","955","841","630","524562","21205","39371","5035","25020","4326","14351","2360"
"0500000US17043","DuPage County, Illinois","933736","*****","799892","*****","629632","459","44373","1702","484","256","106472","1813","195","323","1440","655","17296","2399","1667","874","15629","2217","133844","*****","99616","5487","1482","790","2495","1797","477","343","90","150","25466","5443","4218","1231","2182","859","2036","833"
"0500000US17089","Kane County, Illinois","530847","*****","363504","*****","305685","230","28894","1377","292","250","20906","1272","171","203","563","359","6993","1958","469","642","6524","1888","167343","*****","82855","7615","2588","2145","701","752","154","188","0","182","77157","7332","3888","1578","2958","1461","930","604"
"0500000US17091","Kankakee County, Illinois","110879","*****","99646","*****","79813","73","17407","510","47","82","1267","313","0","182","47","73","1065","584","0","182","1065","584","11233","*****","8126","1182","136","133","34","61","0","182","85","144","2424","1187","428","293","249","245","179","135"
"0500000US17097","Lake County, Illinois","703910","*****","554239","*****","441196","400","48479","1375","417","230","49659","1316","37","63","401","305","14050","1856","491","391","13559","1919","149671","*****","122203","4581","517","329","636","657","975","863","90","145","19927","4086","5323","2054","2090","907","3233","1555"
"0500000US17111","McHenry County, Illinois","307343","*****","268544","*****","251234","133","4754","547","94","160","9092","913","96","167","0","182","3274","1008","195","195","3079","997","38799","*****","30858","2293","172","129","0","182","74","122","146","232","6371","2228","1178","582","492","342","686","431"
"0500000US24043","Washington County, Maryland","149585","*****","142905","*****","120036","246","14878","1922","161","134","2551","602","27","52","333","440","4919","1844","137","223","4782","1857","6680","*****","3507","782","564","538","17","32","91","158","0","195","1851","1050","650","469","168","176","482","404"
